TOA5	CR6Series	CR6	1712	CR6.Std.02	CPU:VMCprogramGOOD_Pit1.CR6	58711	SoilPit1													
TIMESTAMP	RECORD	VWC_1_Avg	VWC_2_Avg	VWC_3_Avg	VWC_4_Avg	VWC_5_Avg	T_1_Avg	T_2_Avg	T_3_Avg	T_4_Avg	T_5_Avg	Tension_1_Avg	Temp_1_Avg	Tension_2_Avg	Temp_2_Avg	Tension_3_Avg	Temp_3_Avg	Tension_4_Avg	Temp_4_Avg	BattV_Min
TS	RN	m^3/m^3	m^3/m^3	m^3/m^3	m^3/m^3	m^3/m^3	Deg C	Deg C	Deg C	Deg C	Deg C	kPa	Deg C	kPa	Deg C	kPa	Deg C	kPa	Deg C	Volts
		Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Min
7/16/2016 22:15	5106	0.069	0.074	0.057	0.048	0.051	22.91	24	17.83	15.8	14.69	-150	24.13	-309.7	22.67	-699.8	17.22	-538.8	15.83	12.53
7/16/2016 22:30	5107	0.068	0.073	0.057	0.048	0.051	22.42	23.76	17.88	15.81	14.69	-151	23.61	-310.1	22.6	-698.4	17.3	-540.4	15.84	12.53
7/16/2016 22:45	5108	0.069	0.074	0.057	0.048	0.051	21.97	23.51	17.92	15.8	14.69	-152.5	23.1	-310.7	22.51	-698.8	17.3	-541.5	15.81	12.52
7/16/2016 23:00	5109	0.069	0.074	0.057	0.048	0.051	21.57	23.26	17.96	15.8	14.69	-154.1	22.69	-310.5	22.41	-698.4	17.3	-542.1	15.8	12.53
7/16/2016 23:15	5110	0.068	0.073	0.057	0.048	0.051	21.19	23.02	18	15.8	14.68	-155.2	22.29	-311.3	22.32	-698	17.3	-542.4	15.8	12.52
7/16/2016 23:30	5111	0.068	0.073	0.057	0.048	0.051	20.83	22.78	18.04	15.8	14.69	-156.7	21.92	-311.7	22.22	-698.1	17.34	-542.5	15.8	12.52
7/16/2016 23:45	5112	0.068	0.073	0.057	0.048	0.051	20.49	22.55	18.08	15.8	14.69	-158	21.57	-311.9	22.11	-698.1	17.4	-542.4	15.8	12.52
7/17/2016 0:00	5113	0.068	0.073	0.057	0.048	0.051	20.16	22.31	18.11	15.8	14.69	-158.8	21.25	-312.9	21.99	-698.7	17.4	-541.9	15.8	12.52
7/17/2016 0:15	5114	0.067	0.073	0.057	0.048	0.051	19.85	22.09	18.14	15.81	14.69	-159.4	20.94	-313	21.87	-698.5	17.4	-542.9	15.8	12.5
7/17/2016 0:30	5115	0.067	0.073	0.057	0.048	0.051	19.58	21.86	18.17	15.81	14.69	-160.1	20.64	-313.8	21.75	-696.9	17.4	-542.7	15.81	12.49
7/17/2016 0:45	5116	0.067	0.073	0.057	0.048	0.051	19.33	21.65	18.19	15.81	14.69	-161.6	20.37	-314.4	21.63	-698.2	17.45	-542.6	15.81	12.49
7/17/2016 1:00	5117	0.067	0.073	0.057	0.048	0.051	19.08	21.43	18.21	15.82	14.7	-162.7	20.11	-315.3	21.51	-698.1	17.5	-542.4	15.85	12.49
7/17/2016 1:15	5118	0.067	0.073	0.057	0.048	0.051	18.88	21.23	18.24	15.82	14.69	-163	19.89	-316.3	21.38	-697	17.5	-543	15.87	12.49
7/17/2016 1:30	5119	0.067	0.073	0.057	0.048	0.051	18.64	21.04	18.25	15.82	14.69	-164	19.65	-316.7	21.26	-698.8	17.5	-542.5	15.89	12.48
7/17/2016 1:45	5120	0.067	0.072	0.057	0.048	0.051	18.39	20.85	18.27	15.82	14.7	-165	19.33	-318.1	21.14	-698.6	17.5	-542.3	15.9	12.48
7/17/2016 2:00	5121	0.067	0.072	0.057	0.048	0.051	18.14	20.67	18.28	15.83	14.69	-165.9	19.09	-319.4	21.03	-699	17.59	-541.7	15.9	12.49
7/17/2016 2:15	5122	0.067	0.072	0.057	0.048	0.051	17.9	20.49	18.29	15.83	14.7	-166.6	18.84	-321.4	20.9	-699.3	17.6	-542.5	15.9	12.5
7/17/2016 2:30	5123	0.066	0.072	0.057	0.048	0.051	17.65	20.32	18.31	15.83	14.7	-166.8	18.6	-323.3	20.77	-697.6	17.6	-541.3	15.9	12.49
7/17/2016 2:45	5124	0.066	0.072	0.057	0.048	0.051	17.41	20.14	18.31	15.83	14.69	-167.1	18.38	-324	20.66	-698.5	17.6	-542.3	15.9	12.49
7/17/2016 3:00	5125	0.066	0.072	0.057	0.048	0.051	17.19	19.97	18.32	15.84	14.7	-167.7	18.16	-325.1	20.55	-699.4	17.6	-541.8	15.9	12.5
7/17/2016 3:15	5126	0.066	0.072	0.057	0.048	0.051	16.98	19.8	18.33	15.85	14.7	-168.2	17.94	-325.9	20.43	-699.7	17.6	-540.6	15.9	12.49
7/17/2016 3:30	5127	0.066	0.072	0.057	0.048	0.051	16.77	19.63	18.32	15.84	14.69	-168.6	17.73	-326.5	20.31	-698.7	17.6	-540.6	15.9	12.49
7/17/2016 3:45	5128	0.066	0.072	0.057	0.048	0.051	16.58	19.46	18.33	15.85	14.71	-169.3	17.53	-327.1	20.2	-698.9	17.69	-539.2	15.9	12.49
7/17/2016 4:00	5129	0.065	0.072	0.057	0.048	0.051	16.39	19.3	18.32	15.86	14.7	-170.6	17.35	-328.1	20.08	-699.4	17.7	-538.4	15.9	12.48
7/17/2016 4:15	5130	0.065	0.072	0.057	0.048	0.051	16.21	19.14	18.32	15.87	14.7	-170.8	17.15	-328.9	19.96	-699.4	17.7	-538.1	15.9	12.49
7/17/2016 4:30	5131	0.065	0.071	0.057	0.048	0.051	16.05	18.99	18.31	15.87	14.71	-171.2	16.97	-330.6	19.85	-698.2	17.7	-536	15.9	12.49
7/17/2016 4:45	5132	0.065	0.071	0.057	0.048	0.051	15.89	18.83	18.31	15.88	14.71	-171.5	16.83	-331.6	19.75	-699.3	17.7	-536.8	15.9	12.49
7/17/2016 5:00	5133	0.065	0.071	0.057	0.048	0.051	15.75	18.69	18.3	15.88	14.7	-171.8	16.66	-333.1	19.63	-699.1	17.7	-536.1	15.9	12.48
7/17/2016 5:15	5134	0.065	0.071	0.057	0.048	0.051	15.61	18.55	18.29	15.88	14.7	-173.4	16.53	-335	19.47	-698.3	17.7	-535.5	15.9	12.48
7/17/2016 5:30	5135	0.065	0.071	0.057	0.048	0.051	15.49	18.42	18.27	15.89	14.71	-173.9	16.39	-336.2	19.34	-700.2	17.7	-533.2	15.9	12.48
7/17/2016 5:45	5136	0.065	0.071	0.057	0.048	0.051	15.38	18.28	18.27	15.9	14.71	-179.3	16.26	-338.3	19.23	-699.4	17.7	-529.7	15.9	12.46
7/17/2016 6:00	5137	0.065	0.071	0.057	0.048	0.051	15.28	18.14	18.25	15.9	14.72	-187.1	16.15	-340	19.13	-700.4	17.7	-531	15.9	12.47
7/17/2016 6:15	5138	0.065	0.071	0.057	0.048	0.051	15.18	18.02	18.24	15.91	14.72	-189.5	16.04	-340.7	19.02	-699.3	17.7	-530.2	15.9	12.48
7/17/2016 6:30	5139	0.065	0.071	0.057	0.048	0.051	15.12	17.9	18.22	15.92	14.71	-190.2	15.95	-341.3	18.92	-700.3	17.7	-527.4	15.9	12.47
7/17/2016 6:45	5140	0.065	0.071	0.057	0.048	0.051	15.09	17.79	18.21	15.92	14.72	-189.6	15.9	-342.2	18.81	-700.8	17.7	-528.2	15.9	12.48
7/17/2016 7:00	5141	0.065	0.071	0.057	0.048	0.051	15.06	17.68	18.19	15.92	14.72	-191.2	15.81	-343.1	18.72	-700.9	17.7	-524.9	15.9	12.46
7/17/2016 7:15	5142	0.065	0.071	0.057	0.048	0.051	15.05	17.58	18.17	15.93	14.72	-191.2	15.8	-343.5	18.62	-700.7	17.7	-522.5	15.9	12.47
7/17/2016 7:30	5143	0.065	0.071	0.057	0.048	0.051	15.01	17.49	18.15	15.93	14.72	-191.6	15.75	-344.5	18.53	-701.9	17.7	-521.4	15.9	12.47
7/17/2016 7:45	5144	0.064	0.071	0.057	0.048	0.051	15	17.4	18.13	15.94	14.73	-191.8	15.7	-345.2	18.45	-701.2	17.7	-520.7	15.9	12.48
7/17/2016 8:00	5145	0.064	0.071	0.057	0.048	0.051	15.02	17.31	18.1	15.94	14.73	-191.8	15.7	-346.1	18.36	-702	17.7	-519.1	15.9	12.47
7/17/2016 8:15	5146	0.064	0.071	0.057	0.048	0.051	15.16	17.24	18.09	15.95	14.73	-192.1	15.76	-347.5	18.28	-701.4	17.7	-518.8	15.9	12.48
7/17/2016 8:30	5147	0.064	0.071	0.057	0.048	0.051	15.37	17.17	18.07	15.95	14.73	-192.3	15.87	-348.7	18.2	-700.7	17.7	-518.3	15.9	12.49
7/17/2016 8:45	5148	0.065	0.071	0.057	0.048	0.051	15.55	17.12	18.04	15.95	14.72	-192.2	16.02	-351	18.12	-702.4	17.7	-518	15.95	12.48
7/17/2016 9:00	5149	0.065	0.071	0.057	0.048	0.051	15.69	17.09	18.01	15.96	14.73	-192.3	16.13	-352.8	18.07	-702.3	17.7	-517	16	12.48
7/17/2016 9:15	5150	0.065	0.071	0.057	0.048	0.051	15.9	17.08	17.99	15.97	14.74	-189.3	16.27	-354.2	18	-702.4	17.7	-517.6	16	12.49
7/17/2016 9:30	5151	0.065	0.071	0.057	0.048	0.051	16.11	17.06	17.96	15.97	14.74	-184.2	16.45	-354.8	17.93	-703	17.7	-517.2	16	12.49
7/17/2016 9:45	5152	0.065	0.071	0.057	0.048	0.051	16.26	17.06	17.94	15.97	14.74	-178.2	16.59	-356.2	17.9	-703.5	17.65	-516	16	12.48
7/17/2016 10:00	5153	0.065	0.071	0.057	0.048	0.051	16.39	17.08	17.91	15.98	14.74	-178.3	16.72	-357.1	17.82	-704.4	17.6	-516.9	16	12.49
7/17/2016 10:15	5154	0.065	0.071	0.057	0.048	0.051	16.56	17.09	17.89	15.98	14.74	-177.4	16.85	-358.1	17.8	-703.9	17.6	-516.3	16	12.49
7/17/2016 10:30	5155	0.065	0.071	0.057	0.048	0.051	16.68	17.12	17.86	15.98	14.74	-177.3	16.98	-357.9	17.8	-703.4	17.6	-516.4	16	12.49
7/17/2016 10:45	5156	0.065	0.071	0.057	0.048	0.051	16.75	17.14	17.84	15.98	14.75	-177.6	17.07	-358.3	17.73	-704.5	17.6	-516.8	16	12.48
7/17/2016 11:00	5157	0.065	0.071	0.057	0.048	0.051	16.82	17.16	17.82	15.98	14.75	-177.8	17.13	-358.3	17.7	-705.4	17.6	-518	16	12.49
7/17/2016 11:15	5158	0.065	0.071	0.057	0.048	0.051	16.88	17.2	17.78	15.99	14.76	-177.9	17.2	-358.7	17.7	-704.7	17.6	-519.6	16	12.49
7/17/2016 11:30	5159	0.065	0.071	0.057	0.048	0.051	16.96	17.22	17.76	15.98	14.76	-178.4	17.29	-358.8	17.7	-704.1	17.6	-519.8	16	12.49
7/17/2016 11:45	5160	0.065	0.07	0.057	0.048	0.051	17.06	17.24	17.73	15.99	14.76	-178.6	17.37	-359.2	17.7	-706.2	17.6	-521.5	16	12.49
7/17/2016 12:00	5161	0.065	0.07	0.057	0.048	0.051	17.16	17.27	17.71	15.99	14.76	-178.6	17.45	-359.5	17.7	-707.2	17.55	-524.3	16	12.49
7/17/2016 12:15	5162	0.065	0.07	0.057	0.048	0.051	17.31	17.29	17.69	16	14.76	-179.4	17.56	-360.1	17.7	-708.6	17.5	-526.5	16	12.47
7/17/2016 12:30	5163	0.065	0.07	0.057	0.048	0.051	17.58	17.32	17.66	15.99	14.76	-179.5	17.71	-360.3	17.7	-707.6	17.5	-530.2	16	12.48
7/17/2016 12:45	5164	0.065	0.07	0.057	0.048	0.051	17.91	17.35	17.64	15.99	14.77	-179.1	17.87	-360.3	17.7	-707.7	17.5	-533.2	16	12.49
7/17/2016 13:00	5165	0.065	0.07	0.057	0.048	0.051	18.44	17.4	17.61	15.99	14.77	-179.8	18.12	-360.6	17.7	-709.1	17.5	-535.1	16	12.49
7/17/2016 13:15	5166	0.066	0.07	0.057	0.048	0.051	19.79	17.45	17.59	15.99	14.77	-178.5	18.65	-361	17.7	-709.6	17.5	-537.6	16	12.49
7/17/2016 13:30	5167	0.066	0.07	0.057	0.048	0.051	21.26	17.56	17.57	15.99	14.78	-177.3	19.54	-361	17.7	-710.3	17.5	-539.9	16	12.49
7/17/2016 13:45	5168	0.067	0.07	0.057	0.048	0.051	23.14	17.75	17.53	16	14.77	-176	20.49	-360.7	17.71	-711.6	17.43	-541.4	16	12.5
7/17/2016 14:00	5169	0.068	0.07	0.057	0.048	0.051	24.99	18.02	17.52	15.99	14.77	-173.4	21.56	-360.9	17.8	-712.2	17.4	-542.2	16	12.49
7/17/2016 14:15	5170	0.069	0.07	0.057	0.048	0.051	26.64	18.4	17.5	15.99	14.77	-171.6	22.8	-360.5	17.89	-713.5	17.4	-542.2	16	12.52
7/17/2016 14:30	5171	0.069	0.07	0.056	0.048	0.051	28.11	18.86	17.48	15.99	14.78	-168.5	24.18	-359.9	18.04	-714	17.4	-543.8	16	12.53
7/17/2016 14:45	5172	0.07	0.071	0.057	0.048	0.051	29.45	19.38	17.45	15.99	14.78	-166.6	25.41	-359	18.21	-714.1	17.4	-543.9	16	12.52
7/17/2016 15:00	5173	0.07	0.071	0.057	0.048	0.051	30.66	19.94	17.44	15.99	14.78	-164.7	26.66	-357.9	18.41	-716.1	17.4	-544.6	16	12.51
7/17/2016 15:15	5174	0.071	0.071	0.057	0.048	0.051	31.8	20.52	17.42	16	14.78	-162.3	27.81	-356.7	18.64	-715.9	17.4	-546.5	16	12.55
7/17/2016 15:30	5175	0.072	0.071	0.057	0.048	0.051	32.84	21.11	17.39	15.99	14.78	-159.9	28.92	-354	18.91	-718.2	17.39	-546.7	16	12.55
7/17/2016 15:45	5176	0.072	0.071	0.057	0.048	0.051	33.76	21.72	17.38	15.99	14.79	-158.5	29.97	-350.3	19.2	-719.1	17.3	-547.8	16	12.55
7/17/2016 16:00	5177	0.072	0.072	0.057	0.048	0.051	34.57	22.32	17.37	15.99	14.78	-156.6	30.93	-346.2	19.55	-719.4	17.3	-548.9	16	12.56
7/17/2016 16:15	5178	0.073	0.072	0.057	0.047	0.051	35.27	22.9	17.35	15.99	14.79	-154.6	31.83	-344.2	19.88	-722.9	17.3	-549.6	16	12.56
7/17/2016 16:30	5179	0.073	0.072	0.057	0.047	0.051	35.89	23.48	17.35	15.99	14.79	-153.2	32.67	-342.3	20.19	-722.9	17.3	-551.2	16	12.57
7/17/2016 16:45	5180	0.074	0.073	0.057	0.047	0.051	35.91	24.03	17.35	15.98	14.79	-151.6	33.27	-340.3	20.53	-723.9	17.3	-552.7	16	12.57
7/17/2016 17:00	5181	0.073	0.073	0.057	0.047	0.05	35.13	24.52	17.34	15.97	14.79	-151.2	33.55	-336.1	20.84	-726.2	17.3	-553	16	12.55
7/17/2016 17:15	5182	0.073	0.073	0.057	0.047	0.05	34.77	24.93	17.35	15.98	14.79	-151.1	33.62	-331.5	21.15	-731.9	17.3	-555.9	16	12.56
7/17/2016 17:30	5183	0.072	0.073	0.057	0.047	0.05	34.8	25.29	17.35	15.97	14.8	-150.9	33.88	-328	21.43	-734.5	17.3	-556.9	16	12.56
7/17/2016 17:45	5184	0.072	0.073	0.056	0.047	0.05	34.42	25.6	17.37	15.97	14.79	-150.6	33.95	-326.2	21.71	-733.6	17.3	-559.6	16	12.56
7/17/2016 18:00	5185	0.072	0.073	0.056	0.047	0.05	33.68	25.84	17.38	15.97	14.8	-151	33.8	-324.5	21.95	-737.4	17.23	-561.3	16	12.56
7/17/2016 18:15	5186	0.072	0.073	0.056	0.047	0.05	33.5	26.05	17.4	15.98	14.79	-150.8	34	-321.3	22.19	-738.7	17.2	-564.9	16	12.55
7/17/2016 18:30	5187	0.072	0.073	0.056	0.047	0.05	34.03	26.26	17.42	15.97	14.8	-150.3	34.51	-317.8	22.39	-741	17.2	-566.9	16	12.57
7/17/2016 18:45	5188	0.072	0.073	0.056	0.047	0.05	34.27	26.47	17.45	15.95	14.8	-149.9	34.75	-315.7	22.58	-740.2	17.2	-569.1	16	12.55
7/17/2016 19:00	5189	0.072	0.074	0.056	0.047	0.05	33.65	26.66	17.48	15.96	14.8	-150.2	34.44	-313.7	22.75	-744.3	17.2	-574.7	16	12.56
7/17/2016 19:15	5190	0.071	0.074	0.056	0.047	0.05	32.88	26.78	17.52	15.95	14.8	-151.1	33.79	-312.3	22.92	-744.9	17.2	-574.8	16	12.55
7/17/2016 19:30	5191	0.071	0.074	0.056	0.047	0.05	32.31	26.86	17.55	15.95	14.8	-152.7	33.33	-311.6	23.06	-747.7	17.2	-576.4	16	12.56
7/17/2016 19:45	5192	0.07	0.074	0.056	0.047	0.05	31.68	26.88	17.59	15.95	14.8	-154.1	32.76	-310.3	23.19	-747.7	17.29	-577.8	16	12.56
7/17/2016 20:00	5193	0.07	0.074	0.056	0.047	0.05	30.93	26.88	17.63	15.94	14.8	-156.1	32.01	-309.2	23.33	-747.4	17.3	-580.4	16	12.57
7/17/2016 20:15	5194	0.07	0.074	0.056	0.047	0.05	30.12	26.83	17.69	15.94	14.8	-158.6	31.2	-307.6	23.43	-747.6	17.3	-579.8	16	12.56
7/17/2016 20:30	5195	0.069	0.073	0.056	0.047	0.05	29.36	26.74	17.72	15.93	14.8	-160.9	30.39	-306.3	23.51	-749.5	17.3	-581.6	16	12.54
7/17/2016 20:45	5196	0.069	0.073	0.056	0.047	0.05	28.64	26.61	17.77	15.93	14.8	-163.3	29.67	-305	23.67	-749.4	17.3	-581.9	16	12.52
7/17/2016 21:00	5197	0.068	0.073	0.056	0.047	0.05	27.98	26.45	17.83	15.95	14.8	-166	28.98	-303.1	23.7	-752.7	17.3	-582.4	16	12.53
7/17/2016 21:15	5198	0.068	0.073	0.057	0.047	0.05	27.37	26.26	17.87	15.92	14.8	-167.7	28.38	-303.1	23.73	-752.3	17.3	-584.7	16	12.53
7/17/2016 21:30	5199	0.067	0.073	0.057	0.047	0.05	26.78	26.05	17.93	15.93	14.8	-170.3	27.74	-302.6	23.8	-752.8	17.33	-583.9	16	12.53
7/17/2016 21:45	5200	0.067	0.073	0.057	0.047	0.05	26.23	25.84	17.98	15.93	14.79	-172.3	27.2	-302.7	23.76	-751.6	17.4	-586	16	12.53
7/17/2016 22:00	5201	0.067	0.072	0.056	0.047	0.05	25.72	25.63	18.03	15.93	14.8	-175	26.7	-302.9	23.7	-753.5	17.4	-587.4	16	12.51
7/17/2016 22:15	5202	0.066	0.072	0.056	0.047	0.05	25.21	25.4	18.08	15.92	14.79	-177	26.16	-302.6	23.7	-753.8	17.4	-587	16	12.5
7/17/2016 22:30	5203	0.066	0.072	0.057	0.047	0.05	24.73	25.16	18.13	15.92	14.8	-178.7	25.67	-303.3	23.55	-755.1	17.4	-589.4	16	12.49
7/17/2016 22:45	5204	0.066	0.072	0.057	0.047	0.05	24.28	24.93	18.18	15.92	14.8	-181.1	25.23	-304.1	23.49	-755.5	17.46	-588.5	16	12.49
7/17/2016 23:00	5205	0.066	0.072	0.056	0.047	0.05	23.86	24.7	18.23	15.92	14.79	-182.8	24.85	-305.4	23.4	-753.7	17.5	-590.3	16	12.49
7/17/2016 23:15	5206	0.065	0.072	0.056	0.047	0.05	23.46	24.47	18.27	15.93	14.79	-184.6	24.45	-305	23.32	-753.3	17.5	-591.1	16	12.49
7/17/2016 23:30	5207	0.065	0.072	0.056	0.047	0.05	23.12	24.23	18.32	15.92	14.8	-187.4	24.09	-306.1	23.21	-753.8	17.5	-591.5	16	12.49
7/17/2016 23:45	5208	0.065	0.072	0.056	0.047	0.05	22.8	24	18.36	15.93	14.8	-188.3	23.75	-307.2	23.12	-752.5	17.59	-591.7	16	12.49
7/18/2016 0:00	5209	0.065	0.072	0.056	0.047	0.05	22.51	23.79	18.4	15.92	14.8	-189.7	23.38	-307.9	23.02	-754.3	17.6	-592	16	12.48
7/18/2016 0:15	5210	0.065	0.071	0.056	0.047	0.05	22.22	23.58	18.44	15.93	14.8	-192.3	23.09	-309.6	22.92	-753.4	17.6	-592.4	16	12.49
7/18/2016 0:30	5211	0.065	0.071	0.056	0.047	0.05	21.95	23.38	18.48	15.92	14.8	-193	22.8	-310.4	22.81	-752.7	17.61	-593	16	12.48
7/18/2016 0:45	5212	0.064	0.071	0.056	0.047	0.05	21.69	23.17	18.51	15.94	14.79	-194.4	22.54	-311.2	22.69	-753.6	17.69	-592.7	16	12.48
7/18/2016 1:00	5213	0.064	0.071	0.056	0.047	0.05	21.44	22.97	18.54	15.94	14.79	-195.8	22.29	-311.7	22.59	-751.5	17.7	-594.5	16	12.46
7/18/2016 1:15	5214	0.064	0.071	0.056	0.047	0.05	21.19	22.79	18.57	15.94	14.79	-198	22.04	-311.8	22.47	-752.5	17.7	-594	16	12.46
7/18/2016 1:30	5215	0.064	0.071	0.056	0.047	0.05	20.93	22.59	18.58	15.95	14.8	-198.8	21.79	-312.4	22.37	-750.2	17.72	-592.4	16	12.46
7/18/2016 1:45	5216	0.064	0.071	0.056	0.047	0.05	20.66	22.42	18.62	15.95	14.79	-199.9	21.54	-313.2	22.25	-751.2	17.8	-592.7	16	12.45
7/18/2016 2:00	5217	0.063	0.071	0.056	0.047	0.05	20.41	22.24	18.64	15.96	14.8	-200.5	21.31	-314	22.15	-750.9	17.8	-593.1	16	12.45
7/18/2016 2:15	5218	0.063	0.071	0.056	0.047	0.05	20.17	22.07	18.66	15.95	14.79	-201.7	21.07	-314.1	22.04	-750.9	17.8	-593.2	16	12.45
7/18/2016 2:30	5219	0.063	0.071	0.056	0.047	0.05	19.95	21.89	18.67	15.96	14.79	-203.4	20.85	-315.3	21.93	-752.1	17.8	-592	16	12.45
7/18/2016 2:45	5220	0.063	0.071	0.056	0.047	0.05	19.73	21.72	18.69	15.97	14.8	-204.4	20.63	-315.9	21.82	-750.2	17.84	-593.1	16	12.45
7/18/2016 3:00	5221	0.063	0.071	0.056	0.047	0.05	19.52	21.55	18.7	15.98	14.8	-205.1	20.41	-317.7	21.71	-750.6	17.9	-590.8	16	12.46
7/18/2016 3:15	5222	0.063	0.071	0.056	0.047	0.05	19.32	21.4	18.72	15.98	14.8	-205.9	20.21	-318.6	21.6	-748.8	17.9	-591.4	16	12.46
7/18/2016 3:30	5223	0.063	0.07	0.056	0.047	0.05	19.12	21.23	18.73	15.99	14.79	-206.3	20.02	-320.9	21.49	-751.2	17.9	-591.3	16	12.45
7/18/2016 3:45	5224	0.063	0.07	0.056	0.047	0.05	18.94	21.07	18.74	15.99	14.8	-206.9	19.83	-322.7	21.38	-748.8	17.9	-589.7	16	12.45
7/18/2016 4:00	5225	0.063	0.07	0.056	0.047	0.05	18.76	20.92	18.73	15.99	14.8	-208.5	19.65	-324.1	21.27	-751.7	17.9	-589.9	16	12.44
7/18/2016 4:15	5226	0.063	0.07	0.056	0.047	0.05	18.61	20.76	18.74	16	14.8	-208.8	19.41	-325.1	21.17	-750.9	17.98	-590.4	16	12.45
7/18/2016 4:30	5227	0.062	0.07	0.056	0.047	0.05	18.48	20.62	18.74	16.01	14.8	-209.5	19.25	-325.9	21.07	-752	18	-587.9	16	12.45
7/18/2016 4:45	5228	0.062	0.07	0.056	0.047	0.05	18.36	20.47	18.74	16.02	14.81	-211.1	19.12	-326.4	20.96	-751	18	-589.1	16	12.44
7/18/2016 5:00	5229	0.062	0.07	0.056	0.047	0.05	18.27	20.35	18.74	16.02	14.8	-211.6	19	-326.8	20.85	-752.3	18	-586.5	16	12.44
7/18/2016 5:15	5230	0.062	0.07	0.056	0.047	0.05	18.17	20.21	18.73	16.03	14.81	-212.5	18.88	-327.7	20.76	-750.5	18	-586.9	16	12.44
7/18/2016 5:30	5231	0.062	0.07	0.056	0.047	0.05	18.09	20.09	18.73	16.04	14.81	-212.8	18.77	-329.1	20.66	-750.2	18	-586.8	16	12.44
7/18/2016 5:45	5232	0.062	0.07	0.056	0.047	0.05	17.99	19.97	18.72	16.05	14.81	-213.1	18.67	-329.4	20.57	-749.5	18	-586.6	16	12.44
7/18/2016 6:00	5233	0.062	0.07	0.056	0.047	0.05	17.91	19.86	18.72	16.06	14.81	-213.1	18.59	-330.7	20.47	-752	18	-585.3	16	12.45
7/18/2016 6:15	5234	0.062	0.07	0.056	0.047	0.05	17.84	19.75	18.71	16.06	14.81	-213.8	18.5	-332	20.37	-752.4	18	-584	16	12.41
7/18/2016 6:30	5235	0.062	0.07	0.056	0.047	0.05	17.73	19.65	18.69	16.06	14.81	-213.7	18.41	-334.1	20.29	-750.6	18	-584.1	16.07	12.42
7/18/2016 6:45	5236	0.062	0.069	0.056	0.047	0.05	17.62	19.55	18.69	16.07	14.81	-214.8	18.31	-335.4	20.2	-753.7	18	-582.8	16.1	12.43
7/18/2016 7:00	5237	0.062	0.069	0.056	0.047	0.05	17.53	19.45	18.67	16.08	14.82	-215.1	18.2	-337	20.11	-750.3	18	-582.5	16.1	12.42
7/18/2016 7:15	5238	0.062	0.069	0.056	0.047	0.05	17.45	19.35	18.66	16.08	14.82	-215.9	18.12	-339.2	20.03	-753.6	18	-582.4	16.1	12.42
7/18/2016 7:30	5239	0.062	0.069	0.056	0.047	0.05	17.4	19.25	18.65	16.09	14.82	-216.6	18.06	-339.8	19.95	-751.9	18.03	-581.3	16.1	12.43
7/18/2016 7:45	5240	0.062	0.069	0.056	0.047	0.05	17.37	19.17	18.63	16.1	14.82	-217.1	18	-340.8	19.88	-754.2	18.08	-580.5	16.1	12.41
7/18/2016 8:00	5241	0.062	0.069	0.056	0.047	0.05	17.35	19.09	18.62	16.1	14.82	-218.6	17.97	-341.4	19.8	-755.3	18.06	-580.4	16.1	12.41
7/18/2016 8:15	5242	0.062	0.069	0.056	0.047	0.05	17.35	19	18.6	16.11	14.83	-218	17.9	-342	19.71	-754.2	18.04	-580.3	16.1	12.42
7/18/2016 8:30	5243	0.062	0.069	0.056	0.047	0.05	17.45	18.93	18.58	16.12	14.83	-218	17.95	-342.3	19.65	-756.3	18.01	-580.2	16.1	12.42
7/18/2016 8:45	5244	0.062	0.07	0.056	0.047	0.05	17.56	18.87	18.57	16.11	14.82	-218.6	18	-342.9	19.59	-755.3	18	-579.6	16.1	12.41
7/18/2016 9:00	5245	0.062	0.07	0.056	0.047	0.05	17.65	18.81	18.55	16.13	14.83	-218.7	18.09	-343.6	19.43	-753.2	18	-578.5	16.1	12.42
7/18/2016 9:15	5246	0.062	0.07	0.056	0.047	0.05	17.73	18.77	18.53	16.14	14.83	-218.6	18.11	-344.3	19.38	-755.9	18	-579.4	16.1	12.42
7/18/2016 9:30	5247	0.062	0.07	0.056	0.047	0.05	17.8	18.73	18.51	16.14	14.84	-219.1	18.2	-344.8	19.3	-755.7	18	-578.7	16.1	12.43
7/18/2016 9:45	5248	0.062	0.07	0.056	0.047	0.05	17.86	18.71	18.49	16.14	14.83	-219.7	18.23	-345.7	19.25	-757	18	-578.2	16.1	12.44
7/18/2016 10:00	5249	0.062	0.07	0.056	0.047	0.05	17.9	18.68	18.47	16.14	14.84	-219.5	18.3	-345.9	19.2	-757.4	18	-578.6	16.1	12.44
7/18/2016 10:15	5250	0.062	0.069	0.056	0.047	0.05	17.93	18.67	18.45	16.15	14.85	-219.8	18.3	-347.1	19.16	-756.5	18	-578.7	16.1	12.45
7/18/2016 10:30	5251	0.062	0.069	0.056	0.047	0.05	17.96	18.65	18.43	16.15	14.84	-220.3	18.33	-348.7	19.1	-756.3	18	-579.5	16.1	12.44
7/18/2016 10:45	5252	0.062	0.069	0.056	0.047	0.05	18.01	18.64	18.41	16.16	14.85	-220.3	18.4	-350.4	19.1	-757.3	18	-580.4	16.1	12.45
7/18/2016 11:00	5253	0.062	0.069	0.056	0.047	0.05	18.05	18.62	18.39	16.17	14.85	-220.5	18.4	-351.1	19.01	-758.5	18	-580.5	16.1	12.45
