TOA5	CR6Series	CR6	1712	CR6.Std.02	CPU:VMCprogramGOOD_Pit1.CR6	58711	SoilPit1													
5/18/2016 12:30	764	0.145	0.141	0.135	0.104	0.099	13.2	11.68	11.7	10.67	10.01	-24.31	12.97	-47.11	11.86	-24	11.7	-18.62	10.8	12.56
5/18/2016 12:45	765	0.145	0.141	0.135	0.104	0.099	13.56	11.76	11.69	10.67	10.01	-24.5	13.23	-47.09	11.9	-24	11.7	-18.55	10.8	12.57
5/18/2016 13:00	766	0.145	0.141	0.135	0.104	0.099	14.37	11.87	11.67	10.68	10	-24.65	13.69	-47.09	11.9	-24	11.7	-18.57	10.8	12.56
5/18/2016 13:15	767	0.146	0.141	0.135	0.104	0.099	15.91	12.01	11.66	10.69	10.01	-24.87	14.71	-47.09	11.9	-24	11.7	-18.55	10.8	12.57
5/18/2016 13:30	768	0.146	0.141	0.135	0.104	0.099	17.74	12.23	11.66	10.68	10.01	-25.21	16	-47.07	11.98	-24.01	11.7	-18.57	10.8	12.57
5/18/2016 13:45	769	0.147	0.141	0.135	0.104	0.099	19.2	12.53	11.64	10.69	10.01	-24.48	17.21	-47.08	12.01	-24	11.7	-18.59	10.8	12.57
5/18/2016 14:00	770	0.147	0.141	0.135	0.104	0.099	20.44	12.88	11.63	10.68	10.01	-22.5	18.32	-47.09	12.1	-24	11.68	-18.59	10.8	12.56
5/18/2016 14:15	771	0.147	0.141	0.135	0.104	0.099	21.58	13.28	11.63	10.69	10.01	-22.91	19.42	-47.1	12.23	-24	11.61	-18.59	10.8	12.56
5/18/2016 14:30	772	0.148	0.141	0.135	0.104	0.099	22.65	13.71	11.61	10.69	10.01	-23.38	20.45	-47.12	12.35	-24	11.6	-18.59	10.8	12.56
5/18/2016 14:45	773	0.148	0.141	0.135	0.104	0.099	23.58	14.16	11.6	10.69	10.02	-23.83	21.36	-47.19	12.53	-24	11.6	-18.68	10.8	12.56
5/18/2016 15:00	774	0.148	0.142	0.135	0.104	0.099	24.47	14.62	11.6	10.69	10.02	-24.22	22.23	-47.21	12.71	-24.01	11.6	-18.68	10.8	12.57
5/18/2016 15:15	775	0.148	0.142	0.135	0.104	0.099	25.29	15.08	11.58	10.69	10.03	-24.58	23.07	-47.27	12.91	-24.01	11.6	-18.6	10.8	12.57
5/18/2016 15:30	776	0.148	0.142	0.135	0.104	0.099	26.01	15.55	11.58	10.7	10.01	-25.03	23.91	-47.31	13.13	-24.01	11.6	-18.84	10.8	12.59
5/18/2016 15:45	777	0.148	0.142	0.135	0.104	0.098	26.66	16.02	11.58	10.69	10.02	-25.5	24.61	-47.36	13.38	-24.01	11.6	-18.92	10.8	12.6
5/18/2016 16:00	778	0.148	0.142	0.135	0.104	0.098	27.19	16.47	11.57	10.7	10.03	-25.99	25.21	-47.42	13.62	-24.01	11.6	-19.08	10.8	12.6
5/18/2016 16:15	779	0.148	0.143	0.135	0.104	0.098	27.65	16.92	11.58	10.69	10.02	-26.49	25.79	-47.5	13.94	-24.02	11.6	-19.32	10.8	12.6
5/18/2016 16:30	780	0.148	0.143	0.135	0.104	0.098	27.84	17.33	11.58	10.7	10.01	-27.06	26.35	-47.38	14.2	-24.01	11.6	-18.92	10.8	12.6
5/18/2016 16:45	781	0.147	0.143	0.135	0.104	0.098	27.19	17.72	11.58	10.7	10.03	-27.55	26.45	-47.39	14.45	-24	11.6	-19.48	10.8	12.6
5/18/2016 17:00	782	0.147	0.143	0.135	0.104	0.098	26.52	18.04	11.59	10.7	10.03	-27.87	26.17	-47.12	14.69	-24.03	11.6	-19.32	10.8	12.6
5/18/2016 17:15	783	0.146	0.143	0.135	0.104	0.098	26.39	18.31	11.61	10.69	10.02	-28.38	26.3	-46.63	14.91	-24.03	11.6	-19.24	10.8	12.6
5/18/2016 17:30	784	0.146	0.143	0.135	0.104	0.098	26.37	18.53	11.62	10.7	10.02	-28.76	26.08	-46.27	15.13	-24.03	11.6	-19.24	10.81	12.6
5/18/2016 17:45	785	0.146	0.143	0.135	0.104	0.098	26.14	18.71	11.63	10.69	10.03	-29.19	25.56	-46.31	15.31	-24.04	11.6	-19.08	10.81	12.6
5/18/2016 18:00	786	0.145	0.143	0.135	0.104	0.098	25.54	18.83	11.66	10.7	10.03	-29.55	25.07	-46.38	15.48	-24.04	11.6	-19.4	10.84	12.59
5/18/2016 18:15	787	0.145	0.143	0.135	0.104	0.098	25.45	18.92	11.67	10.7	10.03	-29.91	25.25	-46.46	15.65	-24.02	11.6	-19.49	10.84	12.6
5/18/2016 18:30	788	0.144	0.143	0.135	0.104	0.098	25.75	19.02	11.7	10.7	10.03	-30.47	25.63	-46.54	15.79	-24.03	11.6	-19.49	10.85	12.6
5/18/2016 18:45	789	0.144	0.143	0.135	0.104	0.098	25.46	19.12	11.74	10.7	10.03	-30.91	25.49	-46.59	15.94	-24.05	11.6	-19.17	10.85	12.59
5/18/2016 19:00	790	0.143	0.143	0.135	0.104	0.098	24.9	19.21	11.77	10.69	10.03	-31.23	25.03	-46.61	16.06	-24.09	11.6	-19.16	10.85	12.59
5/18/2016 19:15	791	0.143	0.143	0.135	0.104	0.098	24.41	19.25	11.81	10.7	10.04	-31.47	24.66	-46.64	16.18	-24.07	11.6	-19.01	10.86	12.6
5/18/2016 19:30	792	0.143	0.143	0.135	0.104	0.098	23.76	19.28	11.85	10.7	10.04	-31.72	24.17	-46.69	16.29	-24.08	11.6	-19.01	10.87	12.6
5/18/2016 19:45	793	0.142	0.143	0.135	0.104	0.098	23.03	19.28	11.88	10.7	10.04	-31.97	23.53	-46.72	16.39	-24.07	11.6	-19.03	10.87	12.59
5/18/2016 20:00	794	0.141	0.143	0.135	0.104	0.098	22.29	19.25	11.92	10.69	10.04	-32.21	22.85	-46.78	16.49	-24.1	11.6	-19.01	10.88	12.57
5/18/2016 20:15	795	0.141	0.143	0.135	0.104	0.098	21.54	19.19	11.96	10.7	10.05	-32.43	22.2	-46.82	16.55	-24.08	11.69	-18.85	10.9	12.56
5/18/2016 20:30	796	0.14	0.142	0.135	0.104	0.098	20.81	19.09	12	10.7	10.04	-32.55	21.58	-46.86	16.6	-24.1	11.7	-18.69	10.9	12.56
5/18/2016 20:45	797	0.14	0.142	0.134	0.104	0.098	20.17	18.97	12.04	10.7	10.04	-32.63	21.01	-46.91	16.67	-24.1	11.7	-18.68	10.9	12.56
5/18/2016 21:00	798	0.139	0.142	0.135	0.104	0.098	19.59	18.83	12.09	10.7	10.04	-32.66	20.47	-46.92	16.7	-24.1	11.7	-18.61	10.9	12.56
5/18/2016 21:15	799	0.139	0.142	0.135	0.104	0.098	19.07	18.66	12.13	10.7	10.04	-32.67	19.98	-46.93	16.7	-24.1	11.7	-18.6	10.9	12.56
5/18/2016 21:30	800	0.139	0.142	0.135	0.104	0.098	18.57	18.5	12.18	10.7	10.04	-32.71	19.47	-46.97	16.7	-24.09	11.7	-18.62	10.9	12.56
5/18/2016 21:45	801	0.139	0.142	0.135	0.104	0.098	18.11	18.32	12.23	10.7	10.05	-32.74	18.99	-46.96	16.7	-24.09	11.8	-18.63	10.9	12.57
5/18/2016 22:00	802	0.138	0.142	0.135	0.104	0.098	17.68	18.13	12.27	10.7	10.05	-32.74	18.57	-46.99	16.66	-24.1	11.8	-18.61	10.9	12.56
5/18/2016 22:15	803	0.138	0.142	0.135	0.104	0.098	17.28	17.96	12.32	10.71	10.05	-32.75	18.18	-46.97	16.6	-24.1	11.8	-18.62	10.9	12.54
5/18/2016 22:30	804	0.137	0.142	0.135	0.104	0.098	16.9	17.77	12.36	10.71	10.04	-32.43	17.81	-46.95	16.58	-24.1	11.8	-18.64	10.9	12.53
5/18/2016 22:45	805	0.137	0.142	0.135	0.104	0.098	16.53	17.58	12.4	10.71	10.05	-32.39	17.47	-46.97	16.5	-24.1	11.87	-18.69	10.9	12.52
5/18/2016 23:00	806	0.137	0.142	0.135	0.104	0.098	16.24	17.38	12.43	10.71	10.05	-32.47	17.14	-46.94	16.45	-24.1	11.9	-18.69	10.9	12.52
5/18/2016 23:15	807	0.137	0.141	0.135	0.104	0.098	15.95	17.2	12.48	10.71	10.05	-35.25	16.85	-46.91	16.39	-24.1	11.9	-18.63	10.9	12.52
5/18/2016 23:30	808	0.137	0.141	0.135	0.104	0.098	15.68	17.02	12.52	10.72	10.05	-38.39	16.59	-46.9	16.3	-24.1	11.9	-18.82	10.9	12.52
5/18/2016 23:45	809	0.137	0.141	0.135	0.104	0.098	15.45	16.84	12.56	10.72	10.05	-38.07	16.33	-46.89	16.23	-24.1	11.96	-19.05	10.9	12.53
5/19/2016 0:00	810	0.136	0.141	0.135	0.104	0.098	15.21	16.68	12.59	10.72	10.05	-38.08	16.09	-46.87	16.16	-24.1	12	-18.62	10.9	12.52
5/19/2016 0:15	811	0.136	0.141	0.135	0.104	0.098	14.99	16.51	12.63	10.73	10.05	-38.09	15.87	-46.82	16.09	-24.1	12	-18.89	10.9	12.51
5/19/2016 0:30	812	0.136	0.14	0.135	0.104	0.098	14.8	16.35	12.66	10.74	10.05	-38.08	15.67	-46.79	16	-24.1	12	-18.98	10.9	12.53
5/19/2016 0:45	813	0.136	0.14	0.135	0.104	0.098	14.62	16.19	12.68	10.74	10.05	-37.95	15.47	-46.75	15.91	-24.1	12.04	-18.88	10.9	12.52
5/19/2016 1:00	814	0.136	0.14	0.135	0.104	0.098	14.46	16.04	12.71	10.74	10.05	-37.95	15.31	-46.75	15.83	-24.1	12.1	-18.99	10.9	12.52
5/19/2016 1:15	815	0.135	0.141	0.135	0.104	0.098	14.34	15.89	12.75	10.75	10.06	-37.87	15.15	-46.71	15.75	-24.1	12.1	-18.89	10.9	12.5
5/19/2016 1:30	816	0.135	0.14	0.135	0.104	0.098	14.2	15.75	12.76	10.75	10.05	-37.35	15.02	-46.68	15.67	-24.1	12.1	-18.95	10.9	12.51
5/19/2016 1:45	817	0.135	0.14	0.135	0.104	0.098	14.1	15.63	12.79	10.76	10.06	-37.1	14.89	-46.65	15.6	-24.1	12.1	-18.9	10.9	12.51
5/19/2016 2:00	818	0.135	0.14	0.135	0.104	0.098	14.02	15.5	12.81	10.77	10.05	-37.17	14.79	-46.63	15.5	-24.11	12.18	-19.06	10.9	12.5
5/19/2016 2:15	819	0.135	0.14	0.135	0.104	0.098	13.96	15.38	12.83	10.77	10.05	-37.2	14.7	-46.6	15.42	-24.1	12.2	-19.06	10.9	12.49
5/19/2016 2:30	820	0.135	0.14	0.135	0.104	0.098	13.93	15.27	12.85	10.78	10.05	-37.23	14.63	-46.6	15.35	-24.1	12.2	-18.83	10.9	12.48
5/19/2016 2:45	821	0.135	0.14	0.135	0.104	0.098	13.96	15.16	12.86	10.78	10.06	-37.28	14.6	-46.59	15.28	-24.11	12.2	-19.15	10.9	12.49
5/19/2016 3:00	822	0.135	0.14	0.135	0.104	0.098	13.97	15.07	12.87	10.8	10.06	-37.36	14.6	-46.53	15.2	-24.13	12.2	-18.91	10.9	12.49
5/19/2016 3:15	823	0.135	0.14	0.135	0.104	0.098	13.97	14.98	12.88	10.8	10.06	-37.43	14.6	-46.51	15.12	-24.11	12.3	-18.9	10.9	12.49
5/19/2016 3:30	824	0.135	0.14	0.135	0.104	0.098	14	14.91	12.89	10.81	10.06	-37.45	14.59	-46.46	15.07	-24.11	12.3	-19.17	10.9	12.48
5/19/2016 3:45	825	0.135	0.14	0.135	0.104	0.098	13.96	14.83	12.9	10.81	10.07	-37.5	14.51	-46.43	15	-24.13	12.3	-18.99	10.9	12.49
5/19/2016 4:00	826	0.135	0.14	0.135	0.104	0.098	13.86	14.77	12.91	10.82	10.07	-37.5	14.46	-46.38	14.93	-24.12	12.3	-19.15	10.9	12.49
5/19/2016 4:15	827	0.135	0.14	0.135	0.104	0.098	13.78	14.71	12.91	10.83	10.08	-37.4	14.4	-46.36	14.9	-24.14	12.3	-19.15	10.9	12.49
5/19/2016 4:30	828	0.135	0.139	0.135	0.104	0.098	13.71	14.64	12.92	10.84	10.07	-37.36	14.3	-46.32	14.8	-24.15	12.3	-18.99	10.9	12.5
5/19/2016 4:45	829	0.135	0.139	0.135	0.104	0.098	13.57	14.58	12.92	10.85	10.07	-37.34	14.22	-46.29	14.79	-24.15	12.33	-19.23	10.9	12.5
5/19/2016 5:00	830	0.135	0.139	0.135	0.104	0.098	13.38	14.52	12.93	10.85	10.08	-37.27	14.07	-46.26	14.7	-24.15	12.4	-19.16	10.91	12.48
5/19/2016 5:15	831	0.135	0.139	0.135	0.104	0.098	13.19	14.45	12.92	10.87	10.07	-37.21	13.94	-46.22	14.67	-24.15	12.4	-19.05	10.98	12.48
5/19/2016 5:30	832	0.135	0.139	0.135	0.104	0.098	13.03	14.39	12.93	10.87	10.08	-37.1	13.73	-46.2	14.6	-24.17	12.4	-19.07	11	12.49
5/19/2016 5:45	833	0.135	0.139	0.135	0.104	0.098	12.96	14.3	12.93	10.88	10.08	-36.87	13.62	-46.2	14.58	-24.15	12.4	-19.25	11	12.48
5/19/2016 6:00	834	0.135	0.139	0.135	0.104	0.098	12.9	14.22	12.92	10.88	10.09	-36.16	13.57	-46.18	14.5	-24.11	12.4	-19.33	11	12.49
5/19/2016 6:15	835	0.135	0.139	0.135	0.104	0.098	12.81	14.15	12.92	10.89	10.09	-35.79	13.47	-46.09	14.47	-24.17	12.4	-19.1	11	12.5
5/19/2016 6:30	836	0.135	0.139	0.135	0.104	0.098	12.67	14.08	12.92	10.9	10.09	-35.49	13.34	-46.03	14.4	-24.18	12.4	-19.16	11	12.49
5/19/2016 6:45	837	0.136	0.139	0.135	0.104	0.098	12.56	14	12.92	10.91	10.09	-34.79	13.22	-45.94	14.37	-24.19	12.4	-19.08	11	12.5
5/19/2016 7:00	838	0.136	0.139	0.135	0.104	0.098	12.46	13.93	12.91	10.92	10.09	-34.26	13.11	-46.17	14.3	-24.18	12.4	-19.34	11	12.48
5/19/2016 7:15	839	0.137	0.138	0.135	0.104	0.098	12.41	13.86	12.91	10.92	10.09	-33.49	13.05	-46.33	14.26	-24.12	12.4	-19.23	11	12.49
5/19/2016 7:30	840	0.138	0.139	0.135	0.104	0.098	12.32	13.79	12.9	10.93	10.1	-32.54	12.98	-46.46	14.2	-24.11	12.4	-19.23	11	12.5
5/19/2016 7:45	841	0.139	0.139	0.135	0.104	0.098	12.25	13.72	12.9	10.94	10.1	-31.41	12.9	-46.45	14.15	-24.11	12.4	-19.24	11	12.49
5/19/2016 8:00	842	0.14	0.139	0.135	0.104	0.098	12.19	13.66	12.89	10.94	10.1	-30.18	12.84	-45.97	14.1	-24.13	12.41	-19.17	11	12.49
5/19/2016 8:15	843	0.141	0.139	0.135	0.104	0.098	12.1	13.59	12.89	10.95	10.11	-28.97	12.79	-46.68	14.05	-24.12	12.48	-18.82	11	12.49
5/19/2016 8:30	844	0.142	0.139	0.135	0.104	0.098	12.08	13.52	12.87	10.95	10.11	-27.86	12.7	-46.43	14	-24.16	12.5	-19.08	11	12.49
5/19/2016 8:45	845	0.143	0.138	0.135	0.104	0.098	12.15	13.46	12.88	10.97	10.12	-26.88	12.7	-46.7	13.95	-24.14	12.5	-19.25	11	12.49
5/19/2016 9:00	846	0.144	0.138	0.135	0.104	0.098	12.17	13.4	12.87	10.97	10.11	-26.12	12.7	-46.83	13.9	-24.09	12.5	-19.3	11	12.49
5/19/2016 9:15	847	0.148	0.138	0.135	0.104	0.098	12.12	13.35	12.85	10.97	10.12	-24.97	12.7	-46.51	13.85	-24.07	12.5	-19.11	11.03	12.49
5/19/2016 9:30	848	0.155	0.139	0.135	0.104	0.098	12.1	13.3	12.84	10.98	10.12	-22.75	12.66	-46.55	13.7	-24.09	12.5	-19.29	11.1	12.49
5/19/2016 9:45	849	0.162	0.139	0.135	0.104	0.098	12.12	13.25	12.83	10.99	10.11	-19.95	12.68	-46.41	13.7	-24.1	12.5	-19.32	11.1	12.49
5/19/2016 10:00	850	0.166	0.139	0.135	0.104	0.098	12.29	13.21	12.82	11	10.13	-18.49	12.74	-46.48	13.63	-24.1	12.5	-19.15	11.1	12.49
5/19/2016 10:15	851	0.168	0.139	0.135	0.104	0.098	12.51	13.18	12.81	11	10.13	-17.37	12.88	-46.36	13.6	-24.1	12.5	-19.31	11.1	12.48
5/19/2016 10:30	852	0.17	0.139	0.135	0.104	0.098	12.68	13.15	12.8	11	10.14	-16.41	13.03	-46.23	13.59	-24.1	12.5	-19.22	11.1	12.49
5/19/2016 10:45	853	0.171	0.139	0.135	0.104	0.098	12.96	13.15	12.79	11.01	10.14	-15.61	13.2	-46.1	13.5	-24.1	12.5	-19.3	11.1	12.5
5/19/2016 11:00	854	0.171	0.139	0.135	0.104	0.098	13.28	13.15	12.78	11.02	10.15	-14.98	13.46	-46.04	13.5	-24.1	12.5	-19.31	11.1	12.49
5/19/2016 11:15	855	0.172	0.139	0.135	0.104	0.098	13.27	13.17	12.77	11.03	10.15	-14.5	13.5	-46.29	13.5	-24.1	12.5	-19.61	11.1	12.49
5/19/2016 11:30	856	0.172	0.139	0.135	0.104	0.098	13.19	13.2	12.76	11.04	10.14	-14.09	13.5	-46.46	13.43	-24.1	12.5	-19.69	11.1	12.49
5/19/2016 11:45	857	0.172	0.139	0.135	0.104	0.098	13.25	13.22	12.74	11.04	10.15	-13.77	13.54	-46.31	13.4	-24.1	12.48	-19.4	11.1	12.49
5/19/2016 12:00	858	0.172	0.139	0.135	0.104	0.098	13.58	13.23	12.74	11.04	10.15	-13.49	13.77	-46.27	13.4	-24.15	12.43	-19.79	11.1	12.49
5/19/2016 12:15	859	0.172	0.139	0.135	0.104	0.098	13.93	13.26	12.73	11.05	10.15	-13.25	14.06	-46.42	13.4	-24.13	12.4	-19.39	11.1	12.49
5/19/2016 12:30	860	0.172	0.139	0.135	0.104	0.098	14.45	13.3	12.71	11.06	10.15	-13.02	14.41	-46.29	13.4	-24.18	12.4	-19.49	11.1	12.49
5/19/2016 12:45	861	0.172	0.14	0.135	0.104	0.098	14.71	13.36	12.69	11.06	10.16	-12.84	14.66	-46.37	13.4	-24.19	12.4	-19.47	11.1	12.49
5/19/2016 13:00	862	0.172	0.14	0.135	0.104	0.098	15.05	13.43	12.69	11.07	10.17	-12.68	14.93	-46.52	13.4	-24.2	12.4	-19.78	11.1	12.48
5/19/2016 13:15	863	0.172	0.14	0.134	0.104	0.098	15.67	13.51	12.68	11.07	10.17	-12.56	15.28	-46.5	13.4	-24.2	12.4	-19.47	11.1	12.49
5/19/2016 13:30	864	0.172	0.14	0.134	0.104	0.098	16.91	13.63	12.66	11.07	10.17	-12.47	15.98	-46.49	13.4	-24.21	12.4	-19.57	11.1	12.48
5/19/2016 13:45	865	0.172	0.141	0.134	0.104	0.098	18.35	13.78	12.65	11.08	10.18	-12.4	16.99	-46.57	13.46	-24.22	12.4	-19.49	11.1	12.49
5/19/2016 14:00	866	0.172	0.141	0.134	0.104	0.098	19.48	14	12.64	11.08	10.18	-11.71	17.99	-46.51	13.5	-24.25	12.4	-19.63	11.1	12.49
5/19/2016 14:15	867	0.172	0.141	0.134	0.104	0.098	19.95	14.29	12.62	11.08	10.18	-11.7	18.6	-46.51	13.56	-24.24	12.4	-19.66	11.13	12.48
5/19/2016 14:30	868	0.172	0.141	0.134	0.104	0.098	20.48	14.6	12.61	11.08	10.18	-11.7	19.21	-46.5	13.63	-24.25	12.4	-19.73	11.19	12.49
5/19/2016 14:45	869	0.171	0.141	0.134	0.104	0.098	20.57	14.9	12.6	11.1	10.19	-11.72	19.61	-46.41	13.75	-24.23	12.4	-19.73	11.2	12.49
5/19/2016 15:00	870	0.171	0.142	0.134	0.104	0.098	21.27	15.19	12.6	11.1	10.19	-11.79	20.22	-45.95	13.94	-24.27	12.4	-19.73	11.2	12.48
5/19/2016 15:15	871	0.171	0.142	0.134	0.104	0.098	22.16	15.48	12.59	11.09	10.2	-11.8	21.04	-45.58	14.06	-24.27	12.4	-19.74	11.2	12.49
5/19/2016 15:30	872	0.171	0.142	0.134	0.104	0.098	22.97	15.77	12.58	11.1	10.2	-11.85	21.84	-45.22	14.2	-24.25	12.4	-19.58	11.2	12.51
5/19/2016 15:45	873	0.171	0.143	0.134	0.104	0.098	23.3	16.09	12.58	11.1	10.2	-11.9	22.37	-44.91	14.35	-24.27	12.4	-19.5	11.2	12.53
5/19/2016 16:00	874	0.171	0.143	0.134	0.104	0.098	23.82	16.43	12.57	11.11	10.2	-11.98	22.93	-44.94	14.51	-24.27	12.4	-19.66	11.2	12.52
5/19/2016 16:15	875	0.17	0.143	0.134	0.104	0.098	24.3	16.75	12.57	11.11	10.21	-12.04	23.54	-44.96	14.66	-24.27	12.4	-19.26	11.2	12.52
5/19/2016 16:30	876	0.17	0.143	0.134	0.104	0.098	24.43	17.06	12.56	11.11	10.21	-12.12	24.05	-44.95	14.84	-24.27	12.4	-19.26	11.2	12.52
5/19/2016 16:45	877	0.169	0.144	0.134	0.104	0.098	23.72	17.35	12.57	11.11	10.21	-12.2	24.06	-44.95	15	-24.22	12.4	-19.66	11.2	12.53
5/19/2016 17:00	878	0.168	0.144	0.134	0.104	0.098	23.11	17.58	12.55	11.12	10.22	-12.29	23.81	-44.97	15.16	-24.25	12.4	-19.58	11.2	12.53
5/19/2016 17:15	879	0.168	0.144	0.134	0.104	0.098	22.95	17.75	12.56	11.12	10.21	-12.38	23.86	-44.99	15.32	-24.26	12.4	-19.58	11.2	12.54
5/19/2016 17:30	880	0.167	0.144	0.134	0.104	0.098	22.42	17.91	12.58	11.12	10.22	-12.47	23.35	-44.99	15.45	-24.23	12.4	-19.42	11.2	12.52
5/19/2016 17:45	881	0.166	0.144	0.134	0.104	0.098	21.93	18.01	12.58	11.12	10.21	-12.59	22.64	-45.01	15.57	-24.28	12.4	-19.66	11.2	12.53
5/19/2016 18:00	882	0.166	0.144	0.134	0.104	0.098	21.53	18.05	12.59	11.12	10.22	-12.69	22.12	-44.99	15.69	-24.27	12.4	-19.58	11.2	12.53
5/19/2016 18:15	883	0.165	0.145	0.134	0.104	0.098	21.46	18.05	12.6	11.12	10.24	-12.77	22.11	-44.98	15.79	-24.27	12.4	-19.66	11.2	12.52
5/19/2016 18:30	884	0.165	0.145	0.134	0.104	0.098	21.8	18.06	12.61	11.13	10.23	-12.88	22.43	-44.98	15.87	-24.28	12.4	-19.42	11.2	12.52
5/19/2016 18:45	885	0.164	0.145	0.134	0.104	0.098	21.53	18.07	12.63	11.13	10.24	-13.01	22.27	-44.99	15.93	-24.27	12.4	-19.5	11.2	12.52
5/19/2016 19:00	886	0.164	0.145	0.134	0.104	0.098	21	18.08	12.65	11.13	10.23	-13.12	21.84	-44.97	16	-24.29	12.4	-19.58	11.2	12.53
5/19/2016 19:15	887	0.163	0.145	0.134	0.104	0.098	20.56	18.06	12.67	11.13	10.23	-13.19	21.53	-44.93	16.07	-24.3	12.4	-19.74	11.2	12.53
5/19/2016 19:30	888	0.162	0.145	0.134	0.104	0.098	19.99	18.03	12.69	11.13	10.23	-13.32	21.13	-44.93	16.1	-24.3	12.4	-19.91	11.2	12.52
5/19/2016 19:45	889	0.162	0.145	0.134	0.104	0.098	19.35	17.97	12.71	11.13	10.24	-13.43	20.57	-44.91	16.15	-24.3	12.4	-19.67	11.2	12.52
5/19/2016 20:00	890	0.161	0.144	0.134	0.104	0.098	18.63	17.9	12.73	11.14	10.25	-13.55	19.91	-44.87	16.2	-24.29	12.4	-19.6	11.2	12.53
5/19/2016 20:15	891	0.16	0.144	0.134	0.104	0.098	17.96	17.8	12.77	11.14	10.25	-13.63	19.2	-44.88	16.2	-24.3	12.4	-19.75	11.2	12.53
5/19/2016 20:30	892	0.16	0.144	0.134	0.104	0.098	17.32	17.68	12.79	11.14	10.25	-13.73	18.59	-44.86	16.2	-24.3	12.4	-19.76	11.2	12.51
5/19/2016 20:45	893	0.159	0.144	0.134	0.104	0.098	16.71	17.52	12.82	11.14	10.24	-13.82	18.01	-44.83	16.2	-24.3	12.4	-19.69	11.2	12.49
5/19/2016 21:00	894	0.159	0.144	0.134	0.104	0.098	16.13	17.36	12.84	11.14	10.25	-13.91	17.47	-44.81	16.2	-24.3	12.4	-19.68	11.2	12.48
5/19/2016 21:15	895	0.158	0.144	0.134	0.104	0.098	15.58	17.16	12.87	11.15	10.25	-14.55	16.97	-44.8	16.2	-24.3	12.4	-19.83	11.2	12.49
5/19/2016 21:30	896	0.158	0.144	0.134	0.104	0.098	15.08	16.97	12.9	11.15	10.25	-15.02	16.47	-44.75	16.16	-24.3	12.4	-19.87	11.2	12.49
5/19/2016 21:45	897	0.158	0.144	0.134	0.104	0.098	14.57	16.77	12.91	11.15	10.25	-15.12	16	-44.73	16.1	-24.3	12.47	-19.69	11.2	12.48
5/19/2016 22:00	898	0.157	0.144	0.134	0.104	0.098	14.09	16.55	12.94	11.15	10.25	-15.2	15.54	-44.71	16.03	-24.3	12.5	-19.51	11.2	12.49
5/19/2016 22:15	899	0.156	0.143	0.134	0.104	0.098	13.66	16.34	12.97	11.15	10.26	-15.23	15.13	-44.7	15.97	-24.3	12.5	-19.93	11.2	12.48
5/19/2016 22:30	900	0.156	0.143	0.134	0.104	0.098	13.25	16.13	12.99	11.15	10.26	-15.3	14.73	-44.69	15.89	-24.3	12.5	-19.84	11.2	12.47
5/19/2016 22:45	901	0.156	0.143	0.134	0.104	0.098	12.87	15.92	13.02	11.16	10.27	-15.4	14.34	-44.61	15.8	-24.3	12.5	-19.69	11.2	12.46
5/19/2016 23:00	902	0.156	0.143	0.134	0.104	0.098	12.49	15.69	13.04	11.16	10.27	-15.45	13.97	-44.53	15.7	-24.3	12.5	-19.86	11.2	12.45
5/19/2016 23:15	903	0.155	0.143	0.134	0.104	0.098	12.12	15.48	13.06	11.16	10.28	-15.5	13.55	-44.49	15.61	-24.3	12.5	-19.77	11.2	12.45
5/19/2016 23:30	904	0.155	0.143	0.134	0.104	0.098	11.79	15.27	13.07	11.17	10.27	-15.59	13.21	-44.43	15.51	-24.3	12.53	-19.87	11.2	12.46
5/19/2016 23:45	905	0.154	0.143	0.134	0.104	0.098	11.5	15.06	13.09	11.17	10.28	-15.6	12.9	-44.39	15.4	-24.3	12.59	-19.94	11.2	12.45
5/20/2016 0:00	906	0.154	0.143	0.134	0.104	0.098	11.22	14.85	13.11	11.17	10.28	-15.67	12.61	-44.37	15.29	-24.31	12.6	-19.95	11.21	12.45
5/20/2016 0:15	907	0.154	0.143	0.134	0.104	0.098	10.95	14.65	13.12	11.18	10.28	-15.7	12.33	-44.31	15.18	-24.31	12.6	-19.92	11.27	12.45
5/20/2016 0:30	908	0.154	0.143	0.134	0.104	0.098	10.7	14.45	13.14	11.18	10.28	-15.74	12.08	-44.27	15.07	-24.31	12.6	-19.83	11.3	12.45
5/20/2016 0:45	909	0.154	0.143	0.134	0.104	0.098	10.45	14.26	13.14	11.19	10.28	-15.8	11.82	-44.17	14.96	-24.3	12.6	-19.92	11.3	12.45
5/20/2016 1:00	910	0.153	0.143	0.134	0.104	0.098	10.23	14.06	13.16	11.19	10.28	-15.8	11.58	-44.1	14.85	-24.31	12.6	-19.96	11.3	12.43
5/20/2016 1:15	911	0.153	0.143	0.134	0.104	0.098	10.03	13.88	13.16	11.2	10.29	-15.87	11.37	-44.07	14.73	-24.31	12.6	-19.94	11.3	12.44
5/20/2016 1:30	912	0.153	0.143	0.134	0.104	0.098	9.85	13.7	13.16	11.2	10.29	-15.9	11.17	-44.02	14.62	-24.33	12.67	-19.97	11.3	12.43
5/20/2016 1:45	913	0.153	0.143	0.134	0.104	0.098	9.72	13.53	13.17	11.21	10.28	-15.9	11.01	-43.98	14.5	-24.35	12.7	-19.94	11.3	12.43
